size,fp32_score,int8_score
large,0.8511746526,0.8316619992
large,0.8417733312,0.7821026444
large,0.6445819736,0.7069088221
large,0.4215834141,0.4451949298
large,0.8831048012,0.7619017959
large,0.8392446041,0.8717971444
large,0.7079872489,0.7228156328
large,0.6398397684,0.5
large,0.5194682479,0.4207999408
large,0.87073946,0.5578958392
large,0.8344314098,0.8316619992
large,0.7672719955,0.7821026444
large,0.3575592041,0.3454769254
large,0.8367580175,0.8316619992
large,0.7008424401,0.4421041608
large,0.6816607714,0.6545230746
large,0.4087226391,0.4207999408
large,0.8086926937,0.7821026444
large,0.8020371199,0.5578958392
large,0.6753540635,0.7228156328
large,0.4716854692,0.5
large,0.874301374,0.8316619992
large,0.7650156021,0.7228156328
large,0.6238699555,0.5
large,0.5588833094,0.5
large,0.8653462529,0.8316619992
large,0.7252600193,0.7171781659
large,0.7038704157,0.579200089
large,0.4563889503,0.4207999408
large,0.8812318444,0.8316619992
large,0.7028748989,0.7228156328
large,0.677590251,0.7228156328
large,0.3832532763,0.4207999408
large,0.8923360705,0.8717971444
large,0.8072161674,0.8316619992
large,0.5306277275,0.579200089
large,0.4337827861,0.4451949298
large,0.8864887357,0.8316619992
large,0.7046660781,0.7228156328
large,0.6067985892,0.4207999408
large,0.5140069723,0.579200089
large,0.8818178773,0.8316619992
large,0.7044379711,0.579200089
large,0.5435701609,0.5
large,0.8904180527,0.8717971444
large,0.6252897382,0.7228156328
large,0.3667912781,0.4207999408
large,0.8984097242,0.8717971444
large,0.6711692214,0.5
large,0.4744038284,0.5
large,0.9129368663,0.8717971444
large,0.6106765866,0.3454769254
large,0.4135551155,0.5
large,0.9003122449,0.8717971444
large,0.6886008978,0.7228156328
large,0.2973943949,0.4207999408
large,0.9051451087,0.8717971444
large,0.6300369501,0.4207999408
large,0.5415052176,0.5
large,0.8904311061,0.9034739137
large,0.5257932544,0.3454769254
large,0.3655955791,0.5
large,0.9042241573,0.8717971444
large,0.7021147609,0.6142597795
large,0.2529880702,0.3454769254
large,0.8963212967,0.8717971444
large,0.7649675608,0.5
large,0.7298448086,0.3916911483
large,0.8921250105,0.8717971444
large,0.7607412934,0.4207999408
large,0.7299268246,0.5548050404
large,0.9029402137,0.9034739137
large,0.7132558823,0.2930911481
large,0.5584198833,0.3916911483
large,0.8999032378,0.8359487057
large,0.7818517685,0.3406691849
large,0.6359734535,0.4207999408
large,0.8746141791,0.8015103936
large,0.7761774063,0.6083088517
large,0.714621067,0.6545230746
large,0.8991715908,0.8359487057
large,0.7782481909,0.6593308449
large,0.5582042336,0.7171781659
large,0.4984068573,0.3454769254
large,0.9100570083,0.8359487057
large,0.7103459835,0.5
large,0.627595067,0.6545230746
large,0.5160341263,0.3454769254
large,0.9083511829,0.8654152155
large,0.8414500356,0.7503580451
large,0.5013022423,0.4207999408
large,0.4101763368,0.2771843374
large,0.8963750005,0.8359487057
large,0.7704942822,0.6545230746
large,0.7581688762,0.7821026444
large,0.54082793,0.2771843374
large,0.8907632828,0.8015103936
large,0.8600099087,0.8717971444
large,0.8138660789,0.7821026444
large,0.890738368,0.8654152155
large,0.8196450472,0.7503580451
large,0.8157650232,0.7821026444
large,0.902687192,0.8902837038
large,0.8342902064,0.7069088221
large,0.7888479829,0.8316619992
large,0.7420232296,0.6593308449
large,0.9186859727,0.8902837038
large,0.8243918419,0.8316619992
large,0.8055394292,0.7503580451
large,0.7561838627,0.6593308449
large,0.9060744643,0.8654152155
large,0.8665027618,0.8316619992
large,0.8388124704,0.7503580451
large,0.7689074278,0.7503580451
large,0.8973533511,0.8654152155
large,0.8187728524,0.7069088221
large,0.7619004846,0.8316619992
large,0.758546114,0.6593308449
large,0.9239495397,0.8654152155
large,0.8104213476,0.7821026444
large,0.772533834,0.7821026444
large,0.766836822,0.6545230746
large,0.9138361216,0.8654152155
large,0.8085722327,0.8316619992
large,0.8082156777,0.7228156328
large,0.7047712803,0.7228156328
large,0.9043362737,0.8654152155
large,0.8550077677,0.7228156328
large,0.8066594601,0.7821026444
large,0.7482194304,0.7228156328
large,0.8654901385,0.7619017959
large,0.8453779817,0.7821026444
large,0.8432568908,0.7821026444
large,0.7810533047,0.7821026444
large,0.8755692244,0.8316619992
large,0.7920996547,0.7821026444
large,0.7499314547,0.7821026444
large,0.7422925234,0.4421041608
large,0.8684647679,0.8717971444
large,0.8369723558,0.8015103936
large,0.7881414294,0.7821026444
large,0.7637397647,0.7503580451
large,0.8749082685,0.8717971444
large,0.847661972,0.7171781659
large,0.8055630326,0.7821026444
large,0.8008267879,0.7503580451
large,0.9033216238,0.8717971444
large,0.8397889137,0.8359487057
large,0.81755656,0.789286077
large,0.7852981091,0.7821026444
large,0.8811958432,0.8359487057
large,0.8715137243,0.8717971444
large,0.8100660443,0.7821026444
large,0.7603765726,0.789286077
large,0.8619787097,0.8316619992
large,0.8307554722,0.8316619992
large,0.8036245704,0.7821026444
large,0.7546889186,0.7503580451
large,0.8413007259,0.8235710263
large,0.817663908,0.7228156328
large,0.7761235237,0.6545230746
large,0.7262836695,0.6545230746
large,0.6996202469,0.7503580451
large,0.8619773984,0.7821026444
large,0.8430487514,0.6545230746
large,0.8315735459,0.8235710263
large,0.7605322003,0.7503580451
large,0.8561893106,0.7821026444
large,0.8537795544,0.8533143997
large,0.8086287379,0.579200089
large,0.7916529775,0.7228156328
large,0.8699762225,0.8533143997
large,0.8596940041,0.8316619992
large,0.8125507236,0.579200089
large,0.7175210714,0.7228156328
large,0.8514206409,0.8235710263
large,0.8483133912,0.8717971444
large,0.8147215843,0.6545230746
large,0.7061148882,0.7228156328
large,0.8830636144,0.8316619992
large,0.8176432848,0.8316619992
large,0.7941071987,0.8235710263
large,0.7266050577,0.7821026444
large,0.8592289686,0.8316619992
large,0.8097906113,0.7821026444
large,0.8048107028,0.789286077
large,0.7551035881,0.7228156328
large,0.8678250909,0.7228156328
large,0.8457579613,0.7821026444
large,0.839053452,0.8235710263
large,0.746974647,0.7821026444
large,0.8791670799,0.8316619992
large,0.8351536989,0.8235710263
large,0.8114319444,0.7821026444
large,0.7711058855,0.7228156328
large,0.312351346,0.3454769254
large,0.8198941946,0.789286077
large,0.8142679334,0.7228156328
large,0.8046864867,0.6545230746
large,0.7875310779,0.8316619992
large,0.8337436914,0.6545230746
large,0.8323087096,0.8316619992
large,0.792642355,0.8316619992
large,0.8523061872,0.8533143997
large,0.8308182359,0.7228156328
large,0.7624328732,0.7821026444
large,0.8632728457,0.8787813783
large,0.8169282079,0.8316619992
large,0.8137378693,0.7619017959
large,0.4255942702,0.4207999408
large,0.881096065,0.9034739137
large,0.8507843614,0.8533143997
large,0.8487005234,0.8717971444
large,0.416144222,0.3454769254
large,0.900482893,0.8717971444
large,0.8772419691,0.8316619992
large,0.824581027,0.8316619992
large,0.4084573984,0.2771843374
large,0.9032331705,0.8717971444
large,0.8737807274,0.8787813783
large,0.8661196828,0.8316619992
large,0.9060934782,0.8717971444
large,0.8788953424,0.8717971444
large,0.8731328249,0.8533143997
large,0.8826792836,0.8717971444
large,0.8675459623,0.8316619992
large,0.8413014412,0.8316619992
large,0.9081354737,0.9034739137
large,0.8952162862,0.8717971444
large,0.8425552249,0.8316619992
large,0.3155480921,0.2771843374
large,0.9123914242,0.8717971444
large,0.8926733732,0.8316619992
large,0.8513514996,0.8316619992
large,0.9220608473,0.9034739137
large,0.8853939176,0.8316619992
large,0.8675310612,0.8717971444
large,0.3547392786,0.5
large,0.8941105008,0.8316619992
large,0.8924691677,0.8717971444
large,0.8345906138,0.8316619992
large,0.9080579281,0.8717971444
large,0.8609702587,0.8316619992
large,0.8463377953,0.8316619992
large,0.7039849162,0.5
large,0.401894778,0.2771843374
large,0.8967069387,0.8717971444
large,0.8746846318,0.8316619992
large,0.8700008988,0.8015103936
large,0.8470743895,0.8316619992
large,0.4487435818,0.5
large,0.9038250446,0.8717971444
large,0.8801764846,0.8316619992
large,0.8678045273,0.8015103936
large,0.8396862149,0.7821026444
large,0.5482663512,0.3916911483
large,0.9208491445,0.9034739137
large,0.8916313052,0.8316619992
large,0.8476188779,0.8316619992
large,0.5460654497,0.3454769254
large,0.4334626198,0.3322823048
large,0.8999551535,0.9034739137
large,0.8711987138,0.8717971444
large,0.8599572778,0.7821026444
large,0.925707221,0.9034739137
large,0.8819926381,0.8717971444
large,0.8342183828,0.7228156328
large,0.8240238428,0.7228156328
large,0.9069362283,0.9034739137
large,0.8575970531,0.8717971444
large,0.8345669508,0.789286077
large,0.8069407344,0.6545230746
large,0.9265516996,0.927970469
large,0.8586822748,0.8717971444
large,0.8303477168,0.789286077
large,0.9151255488,0.9034739137
large,0.8734976649,0.8717971444
large,0.8385925293,0.789286077
large,0.9222633839,0.9034739137
large,0.8612343073,0.8717971444
large,0.8528285027,0.789286077
large,0.9155009389,0.8902837038
large,0.8891701102,0.9034739137
large,0.8605784178,0.789286077
large,0.9117815495,0.8654152155
large,0.9004942179,0.9034739137
large,0.855881691,0.8316619992
large,0.9128243923,0.8902837038
large,0.908688426,0.9034739137
large,0.8484414816,0.8316619992
large,0.9095879793,0.9110293388
large,0.8732959032,0.8717971444
large,0.8480628133,0.8316619992
large,0.9091794491,0.8654152155
large,0.8835030794,0.8717971444
large,0.8149713278,0.7228156328
large,0.9153891802,0.8902837038
large,0.8905085325,0.8717971444
large,0.8312391639,0.8316619992
large,0.9208602905,0.8902837038
large,0.8917918801,0.8717971444
large,0.7862396836,0.8316619992
large,0.8997097015,0.8902837038
large,0.8870409727,0.8717971444
large,0.8542019129,0.789286077
large,0.839966774,0.8316619992
large,0.919080019,0.9110293388
large,0.8870759606,0.8717971444
large,0.8373602629,0.8316619992
large,0.8308277726,0.789286077
large,0.90391922,0.8902837038
large,0.8762466311,0.8717971444
large,0.8353461027,0.789286077
large,0.8199632168,0.8316619992
large,0.9005517364,0.8902837038
large,0.8926602006,0.8717971444
large,0.8417012691,0.8316619992
large,0.8256203532,0.7821026444
large,0.9001629949,0.8902837038
large,0.8940086961,0.8717971444
large,0.8513964415,0.8316619992
large,0.8424186707,0.8316619992
large,0.9294830561,0.8902837038
large,0.8974626064,0.8717971444
large,0.8636162877,0.8316619992
large,0.8279848099,0.8316619992
large,0.9212390184,0.9281688333
large,0.8917504549,0.8717971444
large,0.8551589251,0.8717971444
large,0.8540096283,0.8316619992
large,0.9216193557,0.9110293388
large,0.9043161273,0.8717971444
large,0.8774834275,0.8717971444
large,0.8688337207,0.8316619992
large,0.9219862223,0.9281688333
large,0.9086868167,0.9034739137
large,0.8915888071,0.8717971444
large,0.8648520112,0.8316619992
large,0.9226205349,0.8902837038
large,0.8976483345,0.8717971444
large,0.8777316809,0.8717971444
large,0.8638913631,0.789286077
large,0.9281395674,0.8654152155
large,0.8977062702,0.8717971444
large,0.8844311237,0.8533143997
large,0.8774626851,0.8717971444
large,0.9237881303,0.8654152155
large,0.8979987502,0.8316619992
large,0.8719843626,0.8717971444
large,0.8648672104,0.8533143997
large,0.9365244508,0.9110293388
large,0.9108221531,0.8717971444
large,0.8517055511,0.8316619992
large,0.8429621458,0.8316619992
large,0.9318763018,0.8902837038
large,0.886285603,0.8717971444
large,0.8798002601,0.8533143997
large,0.8244996071,0.8316619992
large,0.9029172659,0.8359487057
large,0.8782129884,0.8717971444
large,0.8597887754,0.8533143997
large,0.8585321903,0.8316619992
large,0.875235796,0.8316619992
large,0.8508589268,0.8316619992
large,0.824208498,0.8533143997
large,0.8207344413,0.8316619992
large,0.8547884226,0.8316619992
large,0.8247471452,0.8316619992
large,0.8104377985,0.7821026444
large,0.7969642282,0.7228156328
large,0.873930335,0.8717971444
large,0.8738597631,0.8717971444
large,0.846708715,0.8533143997
large,0.706788063,0.6545230746
large,0.636520803,0.5
large,0.8951487541,0.8717971444
large,0.886754334,0.8717971444
large,0.861446023,0.8316619992
large,0.7070535421,0.6083088517
large,0.9037870765,0.8717971444
large,0.8726554513,0.8717971444
large,0.8039538264,0.8717971444
large,0.6299356222,0.6083088517
large,0.8973573446,0.9034739137
large,0.8880941868,0.8717971444
large,0.8712223768,0.8717971444
large,0.6992125511,0.6083088517
large,0.8921862245,0.8717971444
large,0.8787924051,0.8717971444
large,0.8772753477,0.8717971444
large,0.736487031,0.7228156328
large,0.9068117142,0.8717971444
large,0.8779011369,0.8717971444
large,0.8736788034,0.8717971444
large,0.771318078,0.579200089
large,0.9118777514,0.8717971444
large,0.8965907693,0.8717971444
large,0.8836430311,0.8717971444
large,0.6857622266,0.5548050404
large,0.8939849138,0.8717971444
large,0.8813668489,0.8717971444
large,0.8799037337,0.9034739137
large,0.7398367524,0.7069088221
large,0.9160943031,0.9034739137
large,0.8890837431,0.8717971444
large,0.833355844,0.7821026444
large,0.7546528578,0.6083088517
large,0.9132443666,0.9034739137
large,0.8940043449,0.8717971444
large,0.8264991045,0.7228156328
large,0.8152487278,0.7821026444
large,0.8981751204,0.9034739137
large,0.8817021847,0.9034739137
large,0.807287097,0.7069088221
large,0.6298628449,0.579200089
large,0.9070957899,0.9034739137
large,0.900013864,0.9034739137
large,0.8333966136,0.8316619992
large,0.9178673029,0.9034739137
large,0.9109102488,0.9034739137
large,0.8655810356,0.8316619992
large,0.9143291712,0.9034739137
large,0.9124367833,0.9034739137
large,0.7253088355,0.579200089
large,0.9248985648,0.9034739137
large,0.9109705687,0.9034739137
large,0.7909821272,0.7228156328
large,0.9131836295,0.9034739137
large,0.9108917713,0.9034739137
large,0.7997823358,0.7821026444
large,0.9140319824,0.9034739137
large,0.9067801833,0.9034739137
large,0.7796374559,0.7821026444
large,0.9051045179,0.8902837038
large,0.9018721581,0.8717971444
large,0.8272450566,0.7821026444
large,0.9170780182,0.8902837038
large,0.9041843414,0.8717971444
large,0.8574962616,0.8717971444
large,0.9072729945,0.8902837038
large,0.9010461569,0.8717971444
large,0.8698910475,0.8316619992
large,0.906981945,0.8902837038
large,0.9004961848,0.8717971444
large,0.8478124142,0.7821026444
large,0.9104499221,0.8902837038
large,0.8895714283,0.8717971444
large,0.8542229533,0.8316619992
large,0.7680495381,0.4207999408
large,0.9209322333,0.9110293388
large,0.8908846974,0.8717971444
large,0.8552775979,0.8316619992
large,0.7954616547,0.7069088221
large,0.9056085944,0.8902837038
large,0.9019399285,0.8717971444
large,0.8595873713,0.8316619992
large,0.8240916133,0.6083088517
large,0.905541718,0.9034739137
large,0.901360631,0.8902837038
large,0.8535233736,0.8316619992
large,0.8146599531,0.6545230746
large,0.9126562476,0.8902837038
large,0.8917108178,0.8717971444
large,0.8590829372,0.8316619992
large,0.7686236501,0.6593308449
large,0.92414397,0.8902837038
large,0.8976373076,0.8717971444
large,0.8660766482,0.8316619992
large,0.8138306141,0.7503580451
large,0.9197246432,0.9034739137
large,0.9079637527,0.8902837038
large,0.8279159069,0.8316619992
large,0.7603737712,0.6083088517
large,0.920371592,0.9034739137
large,0.9058728218,0.8654152155
large,0.8782522678,0.8717971444
large,0.744540453,0.6593308449
large,0.9233052731,0.9034739137
large,0.8791912198,0.8316619992
large,0.8727812767,0.8359487057
large,0.7491067052,0.6593308449
large,0.9187943339,0.9034739137
large,0.8795748949,0.8316619992
large,0.7899199128,0.5
large,0.7425172329,0.6593308449
large,0.9191706777,0.9034739137
large,0.8753816485,0.8717971444
large,0.7872194648,0.6142597795
large,0.7860673666,0.789286077
large,0.9178493619,0.9034739137
large,0.8755253553,0.8717971444
large,0.810608089,0.7619017959
large,0.7462307215,0.6545230746
large,0.9113292694,0.9034739137
large,0.8857136369,0.8717971444
large,0.8193551302,0.7619017959
large,0.7780635953,0.6545230746
large,0.9286059141,0.927970469
large,0.895460844,0.9034739137
large,0.8276336789,0.7619017959
large,0.7999511957,0.7228156328
large,0.9143833518,0.9034739137
large,0.8898562193,0.8717971444
large,0.8758842349,0.8359487057
large,0.8121839762,0.7228156328
large,0.9145752788,0.9034739137
large,0.8824538589,0.8717971444
large,0.8651265502,0.7821026444
large,0.7778280377,0.6593308449
large,0.8915816545,0.9034739137
large,0.8908383846,0.8717971444
large,0.856079638,0.7821026444
large,0.7961580157,0.6545230746
large,0.9042983651,0.9034739137
large,0.8924453855,0.8717971444
large,0.8016832471,0.6545230746
large,0.6954374313,0.7228156328
large,0.8929117918,0.8717971444
large,0.8782750368,0.9034739137
large,0.7964946032,0.6545230746
large,0.419402808,0.4393097758
large,0.9020211101,0.8717971444
large,0.8750828505,0.8717971444
large,0.7088806033,0.5
large,0.4277101755,0.4393097758
large,0.899882257,0.8717971444
large,0.8788234591,0.8717971444
large,0.8121826053,0.6545230746
large,0.4759550095,0.3247798979
large,0.9076488614,0.9034739137
large,0.8977651596,0.8316619992
large,0.8003678918,0.6545230746
large,0.4846248627,0.4393097758
large,0.8967058659,0.9034739137
large,0.8723934293,0.8717971444
large,0.7716716528,0.4207999408
large,0.3191276193,0.3803819418
large,0.8907262087,0.8717971444
large,0.8360661864,0.7228156328
large,0.8075385094,0.6545230746
large,0.2633479238,0.4393097758
large,0.8831858039,0.9034739137
large,0.8148766756,0.6545230746
